0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.25,-1.81
0.19,-1.81
0.19,-1.81
0.19,-1.81
0.19,-1.81
0.19,-1.81
0.19,-1.81
0.19,-1.81
0.19,-1.81
0.19,-1.81
0.19,-1.81
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.19,-1.75
0.25,-1.75
0.25,-1.75
0.25,-1.75
0.25,-1.75
0.25,-1.75
0.25,-1.75
0.25,-1.75
0.25,-1.75
0.25,-1.75
0.25,-1.75
0.25,-1.75
0.25,-1.75
0.25,-1.75
0.25,-1.75
0.25,-1.75
0.25,-1.75
0.25,-1.75
0.25,-1.75
0.19,-1.75
-0.06,-1.88
-0.06,-1.88
-0.06,-1.88
-0.06,-1.88
-0.13,-1.94
-0.13,-1.94
-0.13,-1.94
-0.13,-1.94
-0.13,-1.94
-0.25,-2.00
-0.25,-2.00
-0.25,-2.00
-0.25,-2.00
-0.38,-2.06
-0.38,-2.06
-0.38,-2.06
-0.56,-2.06
-0.69,-2.13
-0.69,-2.13
-0.69,-2.13
-0.69,-2.13
-0.94,-2.19
-1.50,-2.25
-1.50,-2.25
-1.63,-2.31
-1.63,-2.31
-1.63,-2.31
-1.63,-2.31
-1.63,-2.31
-1.88,-2.31
-1.88,-2.31
-1.88,-2.31
-2.19,-2.31
-2.19,-2.31
-2.19,-2.31
-3.25,-2.25
-4.13,-2.00
-4.13,-2.00
-4.13,-2.00
-4.13,-2.00
-4.13,-2.00
-4.50,-1.88
-4.50,-1.88
-4.50,-1.88
-4.50,-1.88
-4.88,-1.75
-4.88,-1.75
-4.88,-1.75
-4.88,-1.75
-5.25,-1.69
-5.25,-1.69
-5.25,-1.69
-5.25,-1.69
-5.63,-1.69
-5.63,-1.69
-5.63,-1.69
-5.63,-1.69
-5.63,-1.69
-5.88,-1.81
-5.88,-1.81
-6.06,-1.94
-6.13,-2.13
-6.13,-2.13
-6.19,-2.31
-6.56,-2.56
-6.81,-2.50
-6.81,-2.50
-7.13,-2.38
-7.13,-2.38
-7.31,-2.13
-7.44,-1.75
-7.50,-1.31
-7.13,-0.13
-7.13,-0.13
-7.13,-0.13
-6.38,-0.50
-6.38,-0.50
-6.38,-0.50
-6.00,-0.69
-6.00,-0.69
-6.00,-0.69
-6.00,-0.69
-5.69,-0.88
-4.25,-0.56
-3.81,-0.56
-3.63,-0.56
-3.63,-0.56
-3.50,-0.56
-3.50,-0.56
-3.56,-0.44
-3.56,-0.44
-3.56,-0.44
-3.56,-0.44
-3.50,-0.44
-3.50,-0.44
-3.19,-0.44
-3.19,-0.44
-2.75,-0.56
-2.75,-0.56
-2.31,-0.75
-1.88,-1.00
-1.88,-1.00
-1.88,-1.00
-1.88,-1.00
-1.63,-1.25
-1.63,-1.25
-1.44,-1.50
-1.44,-1.50
-1.44,-1.50
-1.31,-1.81
-1.31,-1.81
-1.38,-2.38
-1.38,-2.38
-1.56,-2.75
-1.56,-2.75
-1.56,-2.75
-1.56,-2.75
-1.56,-2.75
-1.75,-3.13
-1.75,-3.13
-2.00,-3.50
-2.00,-3.50
-2.44,-3.94
-2.88,-4.38
-3.25,-4.75
-3.25,-4.75
-3.56,-4.94
-3.88,-4.81
-4.25,-4.44
-4.25,-4.44
-4.25,-4.44
-4.25,-4.44
-4.69,-4.00
-4.69,-4.00
-4.69,-4.00
-4.69,-4.00
-4.69,-4.00
-5.13,-3.56
-5.13,-3.56
-5.13,-3.56
-5.50,-3.13
-5.50,-3.13
-5.50,-3.13
-5.50,-3.13
-5.94,-2.69
-5.94,-2.69
-6.44,-2.25
-6.44,-2.25
-6.44,-2.25
-6.44,-2.25
-6.44,-2.25
-6.88,-1.81
-6.88,-1.81
-6.88,-1.81
-6.88,-1.81
-6.88,-1.81
-7.25,-1.38
-7.25,-1.38
-7.25,-1.38
-7.44,-0.94
-7.50,-0.63
-7.50,-0.63
-7.50,-0.63
-7.50,-0.63
-7.50,-0.63
-7.56,-0.31
-7.56,-0.31
-7.56,-0.31
-7.56,-0.31
-7.56,-0.31
-7.81,-0.13
-7.81,-0.13
-7.81,-0.13
-7.81,-0.13
-7.81,-0.13
-8.13,0.00
-8.13,0.00
-8.13,0.00
-8.13,0.00
-8.13,0.00
-8.69,0.19
-8.69,0.19
-8.69,0.19
-8.69,0.19
-9.38,0.44
-9.38,0.44
-9.38,0.44
-9.38,0.44
-10.25,0.69
-10.25,0.69
-10.25,0.69
-10.25,0.69
-10.25,0.69
-11.13,1.06
-11.13,1.06
-11.13,1.06
-12.56,1.81
-12.81,2.19
-12.81,2.19
-12.81,2.19
-12.81,2.19
-12.81,2.19
-12.75,2.44
-12.75,2.44
-12.75,2.44
-12.75,2.44
-12.69,2.56
-12.69,2.56
-12.69,2.56
-12.69,2.56
-12.69,2.56
-12.69,2.56
-12.63,2.56
-12.63,2.56
-12.63,2.56
-12.63,2.56
-12.44,2.38
-12.44,2.38
-12.44,2.38
-12.44,2.38
-12.44,2.38
-12.25,2.06
-12.25,2.06
-12.25,2.06
-12.00,1.63
-12.00,1.63
-12.00,1.63
-12.00,1.63
-11.56,0.63
-11.56,0.63
-11.38,0.00
-11.38,0.00
-11.38,0.00
-11.38,0.00
-11.25,-0.69
-11.25,-0.69
-11.25,-0.69
-11.25,-0.69
-11.13,-1.44
-11.13,-1.44
-11.13,-1.44
-11.13,-1.44
-11.13,-1.44
-11.13,-1.44
-10.94,-2.31
-10.94,-2.31
-10.94,-2.31
-10.94,-2.31
-10.75,-3.31
-10.75,-3.31
-10.75,-3.31
-10.75,-3.31
-10.75,-3.31
-10.56,-4.31
-10.56,-4.31
-10.38,-5.38
-10.38,-5.38
-10.38,-5.38
-10.38,-5.38
-10.19,-6.50
-9.63,-8.56
-9.31,-9.50
-9.31,-9.50
-9.31,-9.50
-9.00,-10.31
-9.00,-10.31
-9.00,-10.31
-8.13,-11.56
-8.13,-11.56
-8.13,-11.56
-8.13,-11.56
-7.50,-12.00
-7.50,-12.00
-7.50,-12.00
-7.50,-12.00
-7.50,-12.00
-6.56,-12.31
-6.56,-12.31
-6.56,-12.31
-5.44,-12.50
-1.19,-12.69
-1.19,-12.69
-1.19,-12.69
-1.19,-12.69
-1.19,-12.69
0.25,-12.69
0.25,-12.69
0.25,-12.69
1.75,-12.56
1.75,-12.56
1.75,-12.56
3.19,-12.44
3.19,-12.44
3.19,-12.44
3.19,-12.44
3.19,-12.44
4.56,-12.25
4.56,-12.25
4.56,-12.25
4.56,-12.25
5.81,-12.06
5.81,-12.06
5.81,-12.06
7.00,-11.88
10.06,-11.19
10.06,-11.19
10.06,-11.19
11.06,-10.94
11.06,-10.94
11.06,-10.94
11.06,-10.94
11.94,-10.56
11.94,-10.56
11.94,-10.56
11.94,-10.56
12.69,-10.19
12.69,-10.19
12.69,-10.19
12.69,-10.19
12.69,-10.19
13.44,-9.75
13.44,-9.75
13.44,-9.75
13.44,-9.75
13.44,-9.75
14.13,-9.25
14.13,-9.25
14.13,-9.25
14.75,-8.75
14.75,-8.75
15.25,-8.19
15.25,-8.19
15.25,-8.19
15.25,-8.19
15.56,-7.56
15.56,-7.56
15.75,-7.00
15.75,-7.00
15.75,-7.00
15.75,-7.00
15.75,-6.38
15.75,-6.38
15.75,-6.38
15.75,-6.38
15.75,-6.38
15.69,-5.69
15.69,-5.69
15.63,-5.00
15.63,-5.00
15.56,-4.25
15.56,-4.25
15.56,-4.25
15.69,-3.44
15.81,-2.56
15.88,0.00
15.88,0.00
15.88,0.88
15.88,0.88
15.88,0.88
15.88,0.88
15.88,0.88
15.81,1.81
15.81,1.81
15.81,1.81
15.81,2.69
15.81,2.69
15.81,2.69
15.81,2.69
15.75,3.50
15.63,4.31
15.63,4.31
14.69,7.25
14.69,7.25
14.69,7.25
14.69,7.25
14.50,8.00
14.50,8.00
14.50,8.00
14.50,8.00
14.50,8.00
14.38,8.75
14.38,8.75
14.38,8.75
14.38,8.75
14.38,8.75
14.38,8.75
14.25,9.44
14.25,9.44
14.13,10.25
14.13,10.25
14.13,10.25
14.13,11.00
14.13,11.00
14.13,11.00
14.13,11.00
14.19,13.25
14.06,13.88
14.06,13.88
14.06,13.88
14.06,13.88
14.06,13.88
13.94,14.50
13.94,14.50
13.94,14.50
13.94,14.50
13.69,15.06
13.69,15.06
13.69,15.06
13.38,15.56
13.38,15.56
13.38,15.56
13.38,15.56
13.38,15.56
13.00,16.06
13.00,16.06
13.00,16.06
13.00,16.06
12.56,16.56
12.56,16.56
12.56,16.56
12.06,17.06
11.56,17.56
11.56,17.56
11.56,17.56
11.56,17.56
11.13,18.13
11.13,18.13
11.13,18.13
11.13,18.13
11.13,18.13
11.13,18.13
10.81,18.81
10.81,18.81
10.81,18.81
10.81,18.81
10.81,18.81
10.50,19.44
10.50,19.44
10.50,19.44
10.50,19.44
10.25,20.06
10.25,20.06
10.25,20.06
10.25,20.06
10.06,20.63
10.06,20.63
10.06,20.63
10.06,20.63
9.81,21.13
9.81,21.13
9.81,21.13
9.81,21.13
9.81,21.13
9.63,21.56
9.63,21.56
9.63,21.56
9.19,22.38
9.19,22.38
9.19,22.38
9.00,22.69
9.00,22.69
9.00,22.69
9.00,22.69
9.00,22.69
8.81,23.00
8.81,23.00
8.81,23.00
8.63,23.31
8.63,23.31
8.63,23.31
8.63,23.31
8.50,23.50
8.50,23.50
8.50,23.50
8.50,23.50
8.31,23.75
8.31,23.75
8.31,23.75
8.31,23.75
8.31,23.75
8.19,23.88
8.19,23.88
8.19,23.88
8.19,23.88
8.13,24.00
8.13,24.00
8.00,24.00
7.94,24.00
7.94,24.00
7.94,24.00
7.88,23.94
7.88,23.94
7.88,23.94
7.88,23.94
7.88,23.94
7.81,23.75
7.81,23.75
7.81,23.75
7.81,23.75
7.69,23.56
7.69,23.56
7.69,23.56
7.69,23.56
7.56,23.25
7.56,23.25
7.56,23.25
7.56,23.25
7.56,23.25
7.56,23.25
7.38,22.88
7.38,22.88
7.38,22.88
7.38,22.88
7.19,22.44
7.19,22.44
7.19,22.44
7.19,22.44
7.00,21.94
7.00,21.94
7.00,21.94
6.81,20.75
6.81,20.75
6.69,18.56
6.69,18.56
6.69,18.56
6.69,18.56
6.63,17.75
6.63,17.75
6.63,17.75
6.63,17.75
6.56,16.94
6.56,16.06
6.56,16.06
6.56,16.06
6.56,16.06
6.56,15.19
6.56,15.19
6.75,11.63
6.75,8.31
6.75,8.31
6.75,8.31
4.38,2.50
4.25,1.69
4.25,1.69
4.06,0.81
3.81,-0.75
3.75,-1.56
3.75,-1.56
3.75,-1.56
3.75,-1.56
3.63,-2.31
3.63,-2.31
3.63,-2.31
3.63,-2.31
3.56,-3.13
3.50,-3.88
3.50,-4.63
3.44,-5.44
3.50,-6.19
3.50,-6.19
3.50,-6.19
3.44,-7.00
3.44,-9.56
3.44,-9.56
3.44,-9.56
3.44,-9.56
3.44,-10.50
3.44,-10.50
3.38,-11.38
3.31,-12.25
2.94,-14.63
2.81,-15.88
2.81,-15.88
2.81,-15.88
2.81,-15.88
2.75,-16.50
2.75,-16.50
2.75,-16.50
2.75,-16.50
2.69,-17.13
2.63,-17.69
2.50,-18.31
2.50,-18.31
2.50,-18.31
2.44,-18.88
2.38,-19.44
2.38,-19.44
1.94,-23.69
1.94,-23.69
1.94,-23.69
1.81,-24.50
1.81,-24.50
1.75,-24.94
1.75,-24.94
1.75,-24.94
1.75,-24.94
1.75,-24.94
1.75,-25.31
1.75,-25.31
1.75,-25.31
1.69,-26.00
1.69,-26.00
1.69,-26.00
1.69,-26.00
1.69,-26.31
1.69,-26.31
1.69,-26.31
1.69,-26.31
1.63,-26.63
1.63,-26.63
1.63,-26.63
1.63,-26.63
1.63,-26.63
1.63,-26.88
1.63,-26.88
1.63,-26.88
1.38,-27.56
1.31,-27.75
1.31,-27.75
1.31,-27.75
1.31,-27.75
1.31,-27.75
1.19,-28.00
1.19,-28.00
1.19,-28.00
1.19,-28.00
1.19,-28.00
1.19,-28.00
1.06,-28.19
1.06,-28.19
1.06,-28.19
1.06,-28.19
1.00,-28.38
1.00,-28.38
1.00,-28.38
1.00,-28.38
0.94,-28.50
0.94,-28.50
0.94,-28.50
0.81,-28.63
0.81,-28.63
0.81,-28.63
0.81,-28.63
0.31,-29.06
0.31,-29.06
0.31,-29.06
0.25,-29.13
0.25,-29.13
0.25,-29.13
0.25,-29.13
0.25,-29.13
0.13,-29.19
0.13,-29.19
0.13,-29.19
0.13,-29.19
0.13,-29.19
0.13,-29.19
0.13,-29.19
0.13,-29.19
0.13,-29.19
0.13,-29.19
0.06,-29.19
0.06,-29.19
0.06,-29.19
0.06,-29.19
0.06,-29.19
0.06,-29.19
0.06,-29.19
0.06,-29.19
0.06,-29.19
0.00,-29.19
0.00,-29.19
0.00,-29.19
0.00,-29.19
0.00,-29.19
0.00,-29.19
0.00,-29.19
0.00,-29.13
0.00,-29.13
0.00,-29.13
0.00,-29.06
0.00,-29.06
0.00,-29.06
0.00,-29.06
0.00,-28.94
0.00,-28.94
0.00,-28.94
0.00,-28.81
0.00,-28.81
0.00,-28.81
0.00,-28.81
0.00,-28.81
0.00,-28.69
0.00,-28.69
0.00,-28.69
0.00,-28.69
0.00,-28.69
0.00,-28.56
0.00,-28.56
0.00,-28.56
0.00,-28.56
0.00,-28.38
0.00,-28.38
0.00,-28.38
-0.06,-27.56
-0.06,-27.56
-0.06,-27.19
-0.06,-27.19
-0.06,-27.19
-0.06,-27.19
-0.13,-26.81
-0.13,-26.81
-0.13,-26.81
-0.13,-26.81
-0.13,-26.81
-0.13,-26.31
-0.13,-26.31
-0.13,-26.31
-0.19,-25.75
-0.19,-25.75
-0.19,-25.75
-0.19,-25.75
-0.19,-25.75
-0.19,-25.06
-0.19,-25.06
-0.19,-25.06
-0.19,-25.06
-0.19,-25.06
-0.19,-24.19
-0.19,-24.19
-0.19,-24.19
-0.19,-23.25
-0.19,-22.25
-0.19,-22.25
-0.19,-22.25
-0.19,-22.25
-0.19,-22.25
-0.13,-21.19
-0.13,-21.19
-0.13,-21.19
-0.06,-20.06
-0.06,-20.06
-0.06,-20.06
-0.06,-20.06
-0.06,-20.06
-0.06,-20.06
0.00,-18.94
0.00,-18.94
0.00,-18.94
0.00,-18.94
0.00,-17.69
0.00,-17.69
0.00,-17.69
0.00,-17.69
0.13,-16.50
0.13,-16.50
0.13,-16.50
0.25,-15.19
0.25,-15.19
0.25,-15.19
0.25,-15.19
0.31,-13.88
0.31,-13.88
0.44,-12.56
0.44,-12.56
0.44,-12.56
0.44,-12.56
0.63,-11.25
0.63,-11.25
0.63,-11.25
0.75,-9.88
0.75,-9.88
0.75,-9.88
0.75,-9.88
0.75,-9.88
0.88,-8.50
1.00,-7.13
1.00,-7.13
1.00,-7.13
1.00,-7.13
1.00,-7.13
1.13,-5.69
1.31,-4.31
1.44,-2.88
1.44,-2.88
1.44,-2.88
1.44,-2.88
2.19,1.50
2.19,1.50
2.19,1.50
2.19,1.50
2.44,2.94
2.44,2.94
2.44,2.94
2.81,4.38
2.81,4.38
2.81,4.38
2.81,4.38
2.81,4.38
3.19,5.81
3.19,5.81
3.19,5.81
3.19,5.81
3.19,5.81
3.50,7.19
3.50,7.19
3.50,7.19
3.50,7.19
3.50,7.19
3.56,8.50
3.56,8.50
3.56,8.50
3.56,8.50
3.56,8.50
3.63,9.81
3.63,9.81
3.63,9.81
3.75,11.06
3.75,11.06
3.75,11.06
4.13,13.50
4.13,13.50
4.13,13.50
4.13,13.50
4.13,13.50
4.38,14.63
4.38,14.63
4.38,14.63
4.38,14.63
4.69,15.75
4.69,15.75
4.69,15.75
4.69,15.75
5.00,16.81
5.00,16.81
5.00,16.81
5.00,16.81
5.25,17.81
5.25,17.81
5.25,17.81
5.25,17.81
5.25,17.81
5.56,18.69
5.56,18.69
5.56,18.69
5.56,18.69
5.56,18.69
5.56,18.69
5.88,19.50
5.88,19.50
5.88,19.50
5.88,19.50
6.13,20.13
6.13,20.13
6.13,20.13
7.38,22.19
7.69,22.38
7.69,22.38
7.69,22.38
7.69,22.38
7.88,22.44
7.88,22.44
8.13,22.50
8.13,22.50
8.13,22.50
8.13,22.50
8.25,22.38
8.44,22.19
8.44,22.19
8.50,21.88
8.50,21.88
8.50,21.88
8.63,21.50
8.63,21.50
8.63,21.50
8.63,21.00
8.63,21.00
8.63,21.00
8.63,21.00
8.56,20.38
8.56,20.38
8.56,20.38
8.56,20.38
8.38,19.75
8.38,19.75
8.13,19.00
7.94,18.25
7.94,18.25
7.94,18.25
7.94,18.25
7.94,18.25
7.94,18.25
7.75,17.44
7.75,17.44
6.44,14.06
6.44,14.06
6.44,14.06
6.44,14.06
6.44,14.06
6.00,13.19
6.00,13.19
6.00,13.19
5.38,12.25
5.38,12.25
5.38,12.25
5.38,12.25
5.38,12.25
4.63,11.38
4.63,11.38
4.63,11.38
3.94,10.56
3.94,10.56
3.94,10.56
3.94,10.56
3.94,10.56
3.25,9.69
3.25,9.69
3.25,9.69
2.56,8.88
2.56,8.88
2.56,8.88
2.56,8.88
2.56,8.88
2.06,8.06
2.06,8.06
2.06,8.06
2.06,8.06
1.63,7.31
1.63,7.31
1.63,7.31
1.31,6.56
1.31,6.56
1.31,6.56
1.13,5.88
1.13,5.88
1.13,5.88
1.13,5.88
1.13,5.88
0.94,5.25
0.94,5.25
0.94,5.25
0.94,5.25
0.81,4.69
0.81,4.69
0.81,4.69
0.81,4.69
0.81,4.69
0.81,4.19
0.81,4.19
0.81,4.19
0.81,4.19
0.81,3.81
0.81,3.81
0.81,3.81
0.94,3.00
0.94,3.00
1.00,2.88
1.00,2.88
1.00,2.88
1.00,2.75
1.00,2.75
1.06,2.69
1.06,2.69
1.06,2.69
1.06,2.69
1.13,2.69
1.19,2.69
1.19,2.69
1.19,2.69
1.19,2.69
1.19,2.69
1.19,2.63
1.19,2.63
1.19,2.63
1.19,2.56
1.19,2.56
1.19,2.50
1.19,2.50
1.19,2.50
1.13,2.44
1.13,2.44
1.13,2.44
1.13,2.44
1.13,2.44
1.13,2.31
1.13,2.31
1.13,2.31
1.13,2.31
1.13,2.31
1.13,2.25
1.13,2.25
1.13,2.25
1.13,2.25
1.13,2.13
1.13,2.13
1.13,2.13
1.13,2.13
1.13,2.00
1.13,2.00
1.13,1.94
1.13,1.94
1.13,1.94
1.19,1.31
1.19,1.31
1.19,1.31
1.19,1.19
1.19,1.19
1.19,1.19
1.19,1.19
1.19,1.19
1.19,1.00
1.19,1.00
1.19,1.00
1.19,1.00
1.19,0.81
1.19,0.81
1.19,0.81
1.19,0.81
1.25,0.56
1.25,0.56
1.25,0.56
1.25,0.56
1.25,0.56
1.25,0.38
1.25,0.38
1.25,-0.13
1.25,-0.13
1.31,-0.31
1.31,-0.31
1.31,-0.31
1.31,-0.31
1.38,-0.50
1.38,-0.50
1.38,-0.50
1.38,-0.50
1.38,-0.50
1.38,-0.50
1.38,-0.69
1.38,-0.69
1.38,-0.69
1.38,-0.69
1.38,-0.69
1.44,-0.94
1.44,-0.94
1.44,-0.94
1.44,-0.94
1.44,-0.94
1.50,-1.19
1.50,-1.19
1.50,-1.19
1.50,-1.19
1.63,-1.44
1.63,-1.44
1.69,-2.06
1.69,-2.44
1.69,-2.44
1.69,-2.44
1.69,-2.44
1.75,-2.75
1.75,-2.75
1.75,-2.75
1.75,-2.75
1.75,-2.75
1.75,-3.13
1.75,-3.13
1.75,-3.13
1.75,-3.13
1.75,-3.44
1.75,-3.44
1.75,-3.44
1.75,-3.44
1.75,-3.81
1.75,-3.81
1.75,-3.81
1.75,-3.81
1.75,-4.19
1.75,-4.19
1.75,-4.19
1.75,-4.19
1.75,-4.19
1.75,-4.50
1.75,-4.50
1.81,-4.75
1.81,-4.75
1.81,-4.75
1.88,-4.63
1.88,-4.63
1.88,-4.31
1.88,-4.31
1.88,-4.13
1.88,-4.13
1.88,-4.13
1.88,-3.94
1.81,-3.81
1.81,-3.81
1.81,-3.81
1.81,-3.63
1.81,-3.63
1.81,-3.63
1.81,-3.63
1.81,-3.50
1.81,-3.50
1.81,-3.50
1.81,-3.50
1.81,-3.25
1.75,-3.19
1.75,-3.19
1.75,-3.19
1.75,-3.19
1.75,-3.13
1.75,-3.13
1.75,-3.13
1.75,-3.13
1.75,-3.13
1.75,-3.13
1.69,-3.13
1.69,-3.13
1.69,-3.13
1.69,-3.19
1.69,-3.19
1.69,-3.25
1.69,-3.31
1.69,-3.31
1.63,-3.50
1.63,-3.50
1.63,-3.56
1.63,-3.56
1.63,-3.56
1.69,-3.63
1.69,-3.63
1.69,-3.75
1.69,-3.75
1.63,-3.81
1.63,-3.94
1.50,-4.00
1.50,-4.00
1.44,-4.06
1.44,-4.06
1.44,-4.06
1.44,-4.06
1.44,-4.06
1.31,-4.13
1.31,-4.13
1.31,-4.13
1.31,-4.13
1.31,-4.13
1.31,-4.13
1.13,-4.19
